,season,team,opp_toAvg,opp_scoreAvg,opp_orAvg,toAvg,opp_stlAvg,scoreAvg,pfAvg,blkAvg,astAvg,opp_astAvg,opp_drAvg,drAvg,opp_blkAvg,stlAvg,opp_pfAvg,orAvg,fgp,fg3p,ftp,opp_fgp,opp_fg3p,opp_ftp,OffRating,DefRating
11,2003,1114,15.4642857143,70.0714285714,11.8571428571,15.9642857143,5.89285714286,70.0357142857,20.5,2.35714285714,11.5,12.3928571429,22.6071428571,22.8571428571,3.28571428571,6.60714285714,20.4642857143,10.5357142857,0.448322147651,0.37109375,0.692675159236,0.442185514612,0.347916666667,0.692439862543,102.468456904,100.540623639
12,2003,1115,17.3571428571,74.1785714286,15.0714285714,19.1071428571,9.64285714286,54.5,20.25,2.75,10.1785714286,14.75,28.3928571429,21.0357142857,3.67857142857,7.96428571429,17.75,9.96428571429,0.354605263158,0.281779661017,0.638945233266,0.438195302843,0.336483931947,0.694083694084,77.1732865921,103.272962323
13,2003,1116,13.2857142857,66.5357142857,10.3214285714,16.6785714286,7.46428571429,61.6428571429,20.9285714286,3.53571428571,9.82142857143,11.5714285714,22.2142857143,23.4285714286,3.89285714286,6.46428571429,18.1428571429,14.5357142857,0.392673521851,0.310218978102,0.609489051095,0.418983050847,0.331950207469,0.680758017493,93.7221823721,98.8932239828
14,2003,1117,15.6538461538,69.8076923077,11.7307692308,13.2692307692,5.80769230769,71.1153846154,21.4230769231,1.65384615385,11.9230769231,11.5384615385,23.3846153846,20.3846153846,2.73076923077,7.15384615385,19.6923076923,10.9615384615,0.433192686357,0.371171171171,0.737881508079,0.451145038168,0.365079365079,0.699259259259,108.111369165,104.754346728
15,2003,1119,12.88,67.48,10.64,17.36,7.12,53.68,19.32,1.6,11.72,12.96,21.96,21.56,3.52,5.56,16.76,7.92,0.411764705882,0.35593220339,0.676100628931,0.431512272367,0.386156648452,0.705128205128,86.5189640215,106.883771027
16,2003,1120,15.8,65.5666666667,12.2333333333,15.9,7.83333333333,70.1,16.3666666667,4.96666666667,13.4,12.6666666667,20.6,22.5666666667,2.66666666667,8.03333333333,19.1333333333,11.9333333333,0.469835466179,0.344897959184,0.662162162162,0.420247204238,0.333333333333,0.66935483871,104.776861338,96.3460031348
17,2003,1122,14.0,67.7037037037,11.6666666667,15.2222222222,6.81481481481,69.7037037037,18.6666666667,4.66666666667,13.4074074074,13.3333333333,22.5185185185,24.2222222222,3.25925925926,7.03703703704,20.2592592593,10.6296296296,0.452347083926,0.349137931034,0.691358024691,0.427919112851,0.35864978903,0.686507936508,103.99081943,99.5968181323
18,2003,1123,14.5333333333,76.0333333333,10.9,12.8333333333,5.63333333333,73.3,22.8666666667,2.2,10.5,14.7,24.9666666667,21.7333333333,2.06666666667,5.2,21.1333333333,13.1666666667,0.428886438809,0.322,0.725903614458,0.471569839308,0.339784946237,0.71668667467,105.632850323,107.458748984
19,2003,1124,14.6785714286,68.3928571429,12.1428571429,13.2857142857,5.57142857143,69.0,15.75,2.96428571429,14.2142857143,13.8214285714,25.4642857143,23.1785714286,3.07142857143,8.32142857143,16.6428571429,11.7142857143,0.407019704433,0.341857335128,0.725050916497,0.450849514563,0.324786324786,0.653301886792,102.672137922,99.7188085815
20,2003,1125,15.1428571429,70.7142857143,11.2142857143,16.9285714286,9.14285714286,72.4642857143,18.3571428571,1.71428571429,16.8928571429,14.8214285714,21.9285714286,23.6428571429,4.0,9.07142857143,17.6428571429,10.5357142857,0.465753424658,0.367576243981,0.701886792453,0.437578814628,0.338797814208,0.728904847397,105.120307419,100.990780766
21,2003,1126,16.5,72.9,12.1666666667,15.8666666667,7.7,64.7,19.4333333333,1.8,10.9666666667,13.6,23.3666666667,20.4333333333,3.56666666667,8.26666666667,16.9,12.3,0.413237924866,0.357740585774,0.693140794224,0.471200980392,0.348076923077,0.697466467958,95.5621553312,105.107594709
22,2003,1127,13.9259259259,66.1851851852,12.962962963,15.0740740741,6.07407407407,66.5555555556,18.2592592593,6.48148148148,12.7037037037,11.2222222222,24.2222222222,24.2222222222,3.0,6.44444444444,17.1851851852,11.7037037037,0.420336787565,0.349662162162,0.675925925926,0.405283505155,0.338785046729,0.715083798883,99.5474952992,97.4864640017
23,2003,1128,15.0769230769,64.6923076923,11.1538461538,15.6538461538,6.96153846154,67.8461538462,18.0769230769,3.96153846154,13.3846153846,11.2692307692,20.5769230769,21.4615384615,2.42307692308,7.88461538462,20.1153846154,10.6538461538,0.442812982998,0.355239786856,0.723183391003,0.436671575847,0.359693877551,0.712851405622,105.682613277,99.1423771772
24,2003,1129,16.8214285714,66.9285714286,10.8571428571,14.3928571429,6.57142857143,65.8928571429,19.5,3.82142857143,11.6428571429,10.3928571429,24.7857142857,21.9285714286,4.07142857143,6.64285714286,19.6785714286,11.1785714286,0.410680228862,0.297741273101,0.697435897436,0.431465226199,0.34398034398,0.73786407767,97.0402448396,96.5208209935
25,2003,1130,14.4482758621,76.3448275862,14.3103448276,13.3448275862,6.93103448276,79.6551724138,18.9655172414,2.89655172414,17.0,15.3793103448,21.8965517241,22.0689655172,3.44827586207,7.0,20.4827586207,13.7931034483,0.468786127168,0.344554455446,0.690860215054,0.446844798181,0.347826086957,0.722311396469,114.0112153,107.531843073
26,2003,1131,13.2,63.2666666667,10.5666666667,13.3666666667,6.8,68.1,20.1666666667,3.46666666667,13.5666666667,12.0,22.9,24.4,3.13333333333,5.7,17.6666666667,11.0,0.430479659988,0.339655172414,0.743055555556,0.405714285714,0.305668016194,0.67,104.740313942,95.5449282658
27,2003,1132,14.4814814815,70.6296296296,11.1851851852,16.6666666667,8.03703703704,66.4814814815,22.1851851852,2.51851851852,12.7407407407,13.0,22.1851851852,22.1111111111,3.11111111111,7.14814814815,20.7407407407,8.66666666667,0.438744257274,0.365800865801,0.73732718894,0.443197755961,0.344758064516,0.727272727273,100.07584509,104.592011627
28,2003,1133,15.8620689655,72.3793103448,9.96551724138,14.1724137931,6.13793103448,72.3103448276,20.3448275862,1.68965517241,12.5517241379,15.1034482759,24.8275862069,23.2413793103,3.51724137931,7.44827586207,21.1034482759,11.0,0.436396835058,0.359223300971,0.703976435935,0.456912585245,0.364406779661,0.708117443869,103.691271333,101.941452872
29,2003,1135,15.2142857143,72.0714285714,11.5714285714,15.6785714286,7.92857142857,73.9642857143,17.6071428571,3.67857142857,14.5714285714,14.25,22.6785714286,23.3571428571,2.57142857143,7.64285714286,20.6071428571,9.53571428571,0.461486486486,0.370221327968,0.744285714286,0.449725776965,0.323679727428,0.706827309237,106.4050473,101.942360638
30,2003,1137,15.2142857143,59.3214285714,8.64285714286,15.8214285714,7.60714285714,57.6785714286,17.7857142857,2.14285714286,11.6785714286,12.1428571429,22.4642857143,22.0357142857,2.32142857143,5.78571428571,19.9285714286,9.71428571429,0.404255319149,0.338174273859,0.63711001642,0.430434782609,0.352564102564,0.684444444444,92.327430829,93.4327098861
31,2003,1138,13.25,72.2142857143,11.2857142857,14.5,7.10714285714,64.8214285714,22.7142857143,2.07142857143,12.6428571429,14.6785714286,24.5357142857,22.6428571429,3.39285714286,6.42857142857,17.1428571429,13.5714285714,0.401972872996,0.292069632495,0.671641791045,0.474496644295,0.342672413793,0.627094972067,97.0203896231,107.262214206
32,2003,1139,12.0,60.9310344828,10.4482758621,10.4137931034,4.75862068966,68.5862068966,16.0689655172,1.86206896552,12.9655172414,9.62068965517,20.2068965517,20.3793103448,2.86206896552,6.34482758621,16.8275862069,7.8275862069,0.475153165419,0.388012618297,0.722916666667,0.446225784903,0.345498783455,0.664367816092,115.270263301,101.050825649
33,2003,1140,14.4838709677,63.6774193548,10.4193548387,13.7419354839,5.48387096774,72.4516129032,21.4193548387,2.51612903226,13.4193548387,10.7741935484,20.1935483871,24.4193548387,2.22580645161,6.93548387097,21.3870967742,10.8709677419,0.468848332284,0.384,0.75300400534,0.409062303335,0.308151093439,0.712912087912,111.539296575,95.7880434783
34,2003,1141,16.0689655172,73.2413793103,12.2413793103,18.2413793103,8.44827586207,79.3448275862,20.9655172414,4.0,15.6206896552,11.7931034483,18.8965517241,23.275862069,2.48275862069,7.10344827586,21.6896551724,10.5862068966,0.505235602094,0.380769230769,0.765753424658,0.454761904762,0.357320099256,0.709576138148,111.657365354,101.453255795
35,2003,1142,15.1379310345,68.3793103448,12.9655172414,15.8275862069,7.75862068966,67.5172413793,19.4482758621,3.8275862069,12.4482758621,12.8965517241,23.9310344828,23.3793103448,2.31034482759,6.96551724138,18.1724137931,11.5172413793,0.424581005587,0.317406143345,0.716312056738,0.425970873786,0.335714285714,0.701923076923,99.1684468044,98.7844973598
36,2003,1143,14.9310344828,69.7586206897,11.1724137931,14.1724137931,5.93103448276,74.4827586207,17.1034482759,2.79310344828,16.0,16.0344827586,23.0,24.3793103448,2.51724137931,6.55172413793,19.1034482759,11.2413793103,0.465648854962,0.376518218623,0.685512367491,0.431671554252,0.331189710611,0.681818181818,107.055130643,98.4739698688
37,2003,1144,14.5769230769,78.2307692308,12.5384615385,16.0,9.76923076923,65.0384615385,16.5769230769,2.73076923077,14.5,18.1153846154,24.7692307692,19.8461538462,3.03846153846,6.19230769231,17.6923076923,7.84615384615,0.440915805022,0.349785407725,0.698744769874,0.499012508229,0.402489626556,0.707423580786,95.7455178113,113.659858624
38,2003,1145,14.2857142857,71.1428571429,13.2142857143,14.3214285714,7.17857142857,70.25,19.3571428571,3.39285714286,15.6428571429,13.6071428571,24.8571428571,25.25,3.60714285714,8.14285714286,16.4642857143,11.5,0.438836104513,0.343685300207,0.705240174672,0.414123279473,0.347048300537,0.692307692308,100.905662273,100.350117126
39,2003,1147,17.1666666667,77.875,13.4166666667,16.0833333333,6.125,72.625,20.4166666667,3.70833333333,12.0416666667,15.75,21.75,18.5,3.79166666667,8.125,19.375,11.0416666667,0.452788104089,0.319018404908,0.769652650823,0.490080822924,0.396739130435,0.690941385435,103.421579065,108.76238416
40,2003,1148,13.1785714286,67.1071428571,9.78571428571,15.4642857143,6.39285714286,67.5357142857,15.5357142857,1.64285714286,11.4642857143,13.0714285714,19.1785714286,21.8928571429,2.32142857143,5.78571428571,17.7142857143,11.5,0.46247464503,0.375939849624,0.74749498998,0.468608414239,0.342857142857,0.68956043956,105.613989326,103.646091897
41,2003,1149,16.9615384615,66.0,11.0769230769,14.6538461538,6.84615384615,64.6923076923,19.2307692308,3.19230769231,12.4615384615,12.0769230769,22.2307692308,21.2692307692,4.0,9.76923076923,16.0,10.7692307692,0.442039106145,0.278551532033,0.745283018868,0.438427299703,0.369020501139,0.686346863469,98.0180418973,97.585942165
42,2003,1150,15.5172413793,69.8965517241,11.1034482759,13.724137931,5.24137931034,68.4482758621,18.3448275862,2.03448275862,14.5172413793,13.6551724138,25.7931034483,23.275862069,3.37931034483,8.48275862069,18.8965517241,14.6551724138,0.39621559633,0.332853025937,0.633730834753,0.443488943489,0.387096774194,0.708582834331,100.918197443,101.656239421
43,2003,1151,15.6071428571,75.6071428571,11.5714285714,16.4642857143,8.03571428571,79.8214285714,18.5714285714,3.17857142857,16.1785714286,16.5714285714,20.5714285714,23.0714285714,3.10714285714,7.14285714286,20.75,12.6071428571,0.478855721393,0.36860670194,0.759375,0.461584633854,0.361563517915,0.728571428571,112.801910122,105.23176339
44,2003,1152,14.0,74.9666666667,11.0666666667,17.4333333333,8.26666666667,63.2,22.0333333333,1.66666666667,12.1,16.7,21.8333333333,20.7333333333,3.53333333333,7.2,18.6,12.0333333333,0.442078897934,0.332361516035,0.617696160267,0.476100628931,0.364937388193,0.703311258278,94.2657483601,110.427791076
45,2003,1153,13.9285714286,61.5,11.1071428571,10.6071428571,4.14285714286,67.3214285714,18.9642857143,4.25,12.2857142857,11.75,24.1428571429,23.3928571429,3.03571428571,5.17857142857,20.0,12.1428571429,0.403906742281,0.342490842491,0.689883913765,0.400134498991,0.345833333333,0.663043478261,105.395976001,94.1910075484
46,2003,1154,15.625,71.375,11.7916666667,16.3333333333,7.41666666667,63.0833333333,20.125,3.04166666667,13.0833333333,14.2916666667,25.5416666667,21.6666666667,4.58333333333,7.45833333333,19.2083333333,11.0,0.40045941807,0.313559322034,0.663900414938,0.452160493827,0.341517857143,0.696588868941,92.7509278737,103.656414989
47,2003,1155,14.4285714286,68.1071428571,11.8928571429,13.4642857143,6.96428571429,68.4285714286,19.1071428571,2.64285714286,12.5357142857,14.4642857143,21.7857142857,22.4285714286,3.17857142857,7.10714285714,20.8214285714,13.4285714286,0.441650548034,0.347043701799,0.656549520767,0.433203631647,0.344262295082,0.686311787072,104.774144141,102.370024425
48,2003,1156,14.4666666667,73.2,12.8333333333,17.2333333333,8.36666666667,65.6333333333,19.4666666667,4.43333333333,13.5333333333,15.3333333333,22.0,21.0,2.83333333333,7.06666666667,20.0,10.4333333333,0.446103896104,0.37106918239,0.659305993691,0.463157894737,0.39387755102,0.680194805195,97.6005569762,107.038409047
49,2003,1157,14.1538461538,69.8846153846,11.2307692308,16.8461538462,9.30769230769,67.2692307692,21.1923076923,1.57692307692,12.2307692308,11.1538461538,20.2692307692,22.1153846154,3.46153846154,6.23076923077,18.2692307692,13.3461538462,0.434569629111,0.368674698795,0.732919254658,0.449348769899,0.327319587629,0.701095461659,101.44108278,103.149259874
50,2003,1158,15.5172413793,68.6551724138,12.8965517241,14.0689655172,6.8275862069,73.3448275862,18.9310344828,4.37931034483,14.4482758621,13.5172413793,25.8620689655,23.9310344828,3.31034482759,7.34482758621,19.8275862069,10.8965517241,0.436125965538,0.390787518574,0.685121107266,0.417013682332,0.315384615385,0.69558101473,105.574440535,97.2535993845
51,2003,1159,15.0384615385,67.7692307692,9.65384615385,14.3076923077,6.80769230769,65.8846153846,19.1538461538,1.69230769231,13.9615384615,12.3076923077,24.1538461538,21.8846153846,3.15384615385,6.88461538462,15.9230769231,10.5769230769,0.433537832311,0.352577319588,0.688775510204,0.464996315402,0.342639593909,0.697896749522,99.4649596134,100.949625449
52,2003,1160,12.5483870968,70.064516129,13.5161290323,14.0,6.06451612903,75.5161290323,17.7096774194,6.64516129032,13.3870967742,13.3225806452,23.1935483871,27.9677419355,3.35483870968,6.12903225806,19.9032258065,14.4838709677,0.44345081536,0.325581395349,0.675202156334,0.400712830957,0.340946166395,0.678883071553,107.176720967,98.4509388421
53,2003,1161,12.2333333333,72.6666666667,12.0,16.1333333333,9.03333333333,74.0,20.5666666667,4.23333333333,15.5,13.2333333333,19.0666666667,23.4666666667,3.06666666667,5.33333333333,21.3,10.8,0.506717850288,0.363112391931,0.700549450549,0.449535962877,0.344897959184,0.688059701493,109.48585405,106.380383067
54,2003,1162,13.037037037,62.0740740741,10.2222222222,17.0740740741,9.25925925926,49.6296296296,18.2592592593,3.44444444444,9.7037037037,12.962962963,22.3703703704,21.6296296296,3.40740740741,5.18518518519,17.3333333333,9.44444444444,0.372756933116,0.30289532294,0.671296296296,0.42846328539,0.366053169734,0.703275529865,82.7959366661,101.97593587
55,2003,1163,13.3666666667,71.4,15.3333333333,15.8,7.8,80.0333333333,18.4,7.73333333333,15.6333333333,13.6,21.5,27.9,4.13333333333,5.93333333333,19.2666666667,14.7666666667,0.474812433012,0.386411889597,0.674208144796,0.380418154003,0.319536423841,0.725396825397,110.870971837,97.3083475298
56,2003,1164,14.75,61.6428571429,10.4642857143,14.8571428571,6.89285714286,58.0357142857,15.7142857143,2.07142857143,9.21428571429,11.8214285714,19.8214285714,19.4285714286,2.46428571429,7.32142857143,16.6428571429,9.25,0.437037037037,0.392405063291,0.731207289294,0.441262848752,0.399293286219,0.688221709007,97.130571546,102.270875613
57,2003,1165,14.3461538462,67.8846153846,11.5,15.4615384615,7.34615384615,59.9230769231,18.3461538462,2.11538461538,12.9230769231,15.8076923077,23.0769230769,22.1538461538,3.07692307692,7.30769230769,16.8846153846,9.30769230769,0.424961715161,0.335403726708,0.636971046771,0.445791726106,0.366492146597,0.654506437768,93.4627833543,103.98562465
58,2003,1166,17.0606060606,64.3333333333,11.0606060606,13.3636363636,6.33333333333,79.2424242424,17.2727272727,4.45454545455,16.8181818182,12.3636363636,21.3636363636,23.1818181818,2.57575757576,8.39393939394,19.3939393939,10.8787878788,0.49947257384,0.389053254438,0.692889561271,0.431544359255,0.341101694915,0.70054446461,115.979057919,92.8808146212
59,2003,1168,14.0689655172,66.6551724138,9.37931034483,13.2413793103,5.20689655172,62.9310344828,18.0,1.51724137931,11.6896551724,13.6551724138,20.6896551724,19.3448275862,2.37931034483,5.93103448276,18.275862069,12.0689655172,0.439414114514,0.345864661654,0.648409893993,0.473498233216,0.399209486166,0.69946332737,102.333172235,106.411967906
60,2003,1169,17.0,69.9285714286,11.6785714286,17.1071428571,7.89285714286,69.8571428571,22.7857142857,2.0,12.75,12.6785714286,21.5714285714,22.2142857143,2.67857142857,8.53571428571,19.9642857143,12.4285714286,0.447143795141,0.35343035343,0.705490848586,0.44668989547,0.34,0.695054945055,102.34080361,101.461291326
61,2003,1170,16.6785714286,72.8928571429,11.8928571429,16.3571428571,6.35714285714,65.4285714286,21.3928571429,2.92857142857,12.9642857143,14.8928571429,25.8928571429,22.0357142857,2.92857142857,8.39285714286,19.8214285714,10.8571428571,0.410519563823,0.309021113244,0.671821305842,0.462938881664,0.352112676056,0.692878338279,93.3719609746,102.452124589
62,2003,1171,12.5384615385,64.4230769231,10.4230769231,12.4230769231,6.84615384615,59.2307692308,18.5769230769,2.38461538462,13.5384615385,13.3461538462,25.2307692308,21.3461538462,2.38461538462,6.07692307692,16.6153846154,6.76923076923,0.413043478261,0.357504215852,0.704,0.433661865049,0.345419847328,0.727650727651,97.3129765276,104.525811635
63,2003,1172,14.3333333333,74.0416666667,12.625,18.875,8.79166666667,76.5,20.375,1.625,16.0,14.2083333333,22.7083333333,28.375,3.25,5.625,20.625,11.8333333333,0.450784593438,0.390763765542,0.773626373626,0.409986859396,0.335727109515,0.693711967546,104.256794941,98.8774048159
64,2003,1173,11.8620689655,66.3103448276,12.1724137931,13.3103448276,5.8275862069,72.7931034483,17.5862068966,2.93103448276,15.2068965517,11.7931034483,19.275862069,23.1724137931,2.8275862069,5.37931034483,19.724137931,13.4827586207,0.45165394402,0.360330578512,0.715582450832,0.422303473492,0.365180467091,0.71568627451,114.651974129,102.601040416
65,2003,1174,14.8620689655,68.3103448276,11.5862068966,13.4137931034,6.37931034483,68.6206896552,19.1034482759,3.72413793103,14.0344827586,12.8275862069,26.9655172414,24.3793103448,4.31034482759,7.96551724138,18.4137931034,11.0344827586,0.408376963351,0.33779264214,0.705882352941,0.432383262583,0.338672768879,0.670510708402,99.2574929046,97.4745673059
66,2003,1175,13.8148148148,62.5925925926,11.8518518519,13.7037037037,6.18518518519,62.2222222222,18.2592592593,3.37037037037,12.1481481481,10.4814814815,20.1111111111,19.3333333333,2.22222222222,6.66666666667,17.4444444444,10.6296296296,0.441132637854,0.367768595041,0.686825053996,0.442151805453,0.343434343434,0.688715953307,103.465020223,102.167276245
67,2003,1176,14.53125,69.0625,10.0,13.3125,6.15625,70.875,19.15625,1.6875,14.375,12.5,25.71875,24.25,3.34375,7.15625,18.375,12.78125,0.407543216344,0.345833333333,0.727987421384,0.45393258427,0.333333333333,0.675762439807,103.604556444,99.5080878463
68,2003,1177,12.9285714286,64.2142857143,9.82142857143,14.5357142857,6.60714285714,67.0357142857,18.1785714286,2.10714285714,12.8571428571,13.6428571429,20.5,24.6071428571,3.57142857143,5.75,19.7857142857,12.3214285714,0.439811701412,0.332439678284,0.727124183007,0.415043653459,0.322935779817,0.70695970696,104.054285424,97.9649658103
69,2003,1178,14.0344827586,65.0,10.1724137931,11.9655172414,4.58620689655,70.9655172414,19.1724137931,2.55172413793,13.3793103448,11.6206896552,20.5862068966,22.3103448276,2.86206896552,6.41379310345,18.6206896552,10.8965517241,0.480973175296,0.346560846561,0.703839122486,0.422073578595,0.364791288566,0.72384219554,111.052229598,100.05706172
70,2003,1179,11.3571428571,69.5,8.64285714286,14.3928571429,6.39285714286,63.75,17.1785714286,1.60714285714,12.7857142857,13.0,21.5357142857,22.3928571429,2.96428571429,3.89285714286,18.9285714286,8.25,0.449115044248,0.344594594595,0.731448763251,0.47160988644,0.3669527897,0.739307535642,100.855550397,107.738515412
71,2003,1180,15.3793103448,65.2068965517,11.6551724138,13.5862068966,5.86206896552,68.6206896552,18.2413793103,4.62068965517,14.724137931,13.0689655172,24.3448275862,24.4137931034,3.55172413793,7.34482758621,17.6206896552,11.0344827586,0.430555555556,0.343866171004,0.673179396092,0.41737545565,0.31914893617,0.6875,101.382683199,94.6825555778
72,2003,1181,17.8333333333,70.4,12.2,14.0333333333,6.43333333333,81.9666666667,21.2666666667,5.13333333333,13.8333333333,12.3333333333,22.6333333333,23.1,4.1,8.5,23.2,13.7666666667,0.453591160221,0.355987055016,0.709026128266,0.438483965015,0.341013824885,0.698027314112,113.709590529,96.1299939691
73,2003,1182,15.5333333333,73.3666666667,12.4333333333,18.9333333333,8.33333333333,66.7,19.4666666667,3.6,12.5666666667,14.3,22.0333333333,22.1666666667,3.7,6.7,18.5,10.8666666667,0.444794952681,0.366379310345,0.689034369885,0.442806603774,0.381034482759,0.69577874818,96.2055365704,104.050205051
74,2003,1183,14.6428571429,78.4642857143,12.3928571429,12.9642857143,6.28571428571,77.2142857143,19.6428571429,2.03571428571,16.1428571429,17.3571428571,24.5714285714,22.8571428571,3.25,6.39285714286,18.75,12.1071428571,0.444893248702,0.37875751503,0.764184397163,0.475253428742,0.369888475836,0.669983416252,108.670823608,108.417533341
75,2003,1184,15.8333333333,80.625,10.7916666667,14.8333333333,7.125,74.6666666667,22.9166666667,2.5,14.2083333333,16.0,25.625,21.375,3.79166666667,7.83333333333,19.8333333333,11.6666666667,0.447386759582,0.325925925926,0.693726937269,0.485193621868,0.3984375,0.727272727273,103.191384581,109.496795733
76,2003,1185,14.3461538462,79.7692307692,12.6538461538,15.1923076923,7.84615384615,76.8461538462,21.7692307692,3.15384615385,14.7307692308,14.2307692308,24.8076923077,24.3076923077,3.53846153846,6.03846153846,23.8076923077,12.6538461538,0.460875331565,0.30487804878,0.644,0.479127725857,0.335714285714,0.678694158076,104.779604354,107.715079592
77,2003,1186,16.9655172414,66.275862069,10.6551724138,17.0344827586,8.34482758621,69.9655172414,21.4827586207,2.72413793103,14.7931034483,10.8965517241,21.4482758621,22.8620689655,2.48275862069,7.68965517241,21.5172413793,9.37931034483,0.466666666667,0.35142118863,0.733719247467,0.430709173715,0.332599118943,0.678300455235,101.63979007,94.5389259847
78,2003,1187,11.44,65.92,10.92,12.8,5.2,63.0,17.32,3.64,11.92,12.08,24.24,24.76,2.8,4.76,19.04,12.84,0.404558404558,0.269035532995,0.690871369295,0.414155571128,0.336134453782,0.739130434783,98.0735287803,100.69348975
79,2003,1189,14.04,68.44,10.16,16.2,8.36,62.4,19.48,2.56,11.16,12.04,21.44,20.56,4.0,7.2,17.12,12.92,0.422878228782,0.323782234957,0.658643326039,0.457254901961,0.360849056604,0.741020793951,96.8677842193,105.404198303
80,2003,1190,18.8888888889,77.4814814815,13.8518518519,18.7407407407,8.2962962963,79.7037037037,19.5185185185,5.25925925926,14.037037037,16.8888888889,22.5185185185,24.037037037,4.48148148148,10.7037037037,20.5555555556,14.0,0.457177322075,0.343902439024,0.738805970149,0.441019561352,0.358208955224,0.727915194346,104.533710885,100.007170686
81,2003,1191,12.3571428571,73.6785714286,11.1428571429,15.9285714286,7.64285714286,70.0,19.8928571429,3.39285714286,15.75,14.8214285714,20.25,23.0714285714,2.28571428571,5.39285714286,21.1071428571,8.78571428571,0.483405483405,0.391408114558,0.7296,0.450288646568,0.389078498294,0.715946843854,106.022133812,109.795364432
